transaction_id,invoice_date,year,month,month_name,quarter,customer_id,customer_name,customer_type,invoice_number,due_date,invoice_amount,amount_paid,outstanding_balance,payment_date,days_to_payment,payment_status,credit_days,financial_year,days_overdue,aging_bucket,collection_efficiency_%
AC000130,2024-01-31,2024,1,January,Q1,C006,Rajesh Mittal,Retailer,MINV-00130,2024-02-15,34253.52,34253.52,0.0,2024-02-06,6.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000131,2024-02-29,2024,2,February,Q1,C006,Rajesh Mittal,Retailer,MINV-00131,2024-03-15,29549.37,5782.92,23766.45,,,OverDue,15,FY2023-24,381,90+ Days,19.57
AC000132,2024-03-31,2024,3,March,Q1,C006,Rajesh Mittal,Retailer,MINV-00132,2024-04-15,29894.49,29894.49,0.0,2024-04-20,20.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000133,2024-04-30,2024,4,April,Q2,C006,Rajesh Mittal,Retailer,MINV-00133,2024-05-15,44711.58,19752.23,24959.35,,,OverDue,15,FY2024-25,320,90+ Days,44.18
AC000134,2024-05-31,2024,5,May,Q2,C006,Rajesh Mittal,Retailer,MINV-00134,2024-06-15,29327.88,29327.88,0.0,2024-06-10,10.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000135,2024-06-30,2024,6,June,Q2,C006,Rajesh Mittal,Retailer,MINV-00135,2024-07-15,34779.9,34779.9,0.0,2024-07-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000136,2024-07-31,2024,7,July,Q3,C006,Rajesh Mittal,Retailer,MINV-00136,2024-08-15,38739.98,38739.98,0.0,2024-08-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000137,2024-08-31,2024,8,August,Q3,C006,Rajesh Mittal,Retailer,MINV-00137,2024-09-15,31615.09,31615.09,0.0,2024-09-13,13.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000138,2024-09-30,2024,9,September,Q3,C006,Rajesh Mittal,Retailer,MINV-00138,2024-10-15,16717.94,16717.94,0.0,2024-10-07,7.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000139,2024-10-31,2024,10,October,Q4,C006,Rajesh Mittal,Retailer,MINV-00139,2024-11-15,42901.65,42901.65,0.0,2024-11-13,13.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000140,2024-11-30,2024,11,November,Q4,C006,Rajesh Mittal,Retailer,MINV-00140,2024-12-15,45631.5,45631.5,0.0,2024-12-08,8.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000141,2024-12-31,2024,12,December,Q4,C006,Rajesh Mittal,Retailer,MINV-00141,2025-01-15,62747.31,62747.31,0.0,2025-01-18,18.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000142,2025-01-31,2025,1,January,Q1,C006,Rajesh Mittal,Retailer,MINV-00142,2025-02-15,38544.28,38544.28,0.0,2025-02-20,20.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000143,2025-02-28,2025,2,February,Q1,C006,Rajesh Mittal,Retailer,MINV-00143,2025-03-15,25809.43,25809.43,0.0,2025-03-06,6.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000144,2025-03-31,2025,3,March,Q1,C006,Rajesh Mittal,Retailer,MINV-00144,2025-04-15,44863.52,18447.56,26415.96,,,OverDue,15,FY2024-25,0,1-30 Days,41.12
AC000145,2023-04-30,2023,4,April,Q2,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00145,2023-05-15,28310.17,28310.17,0.0,2023-05-06,6.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000146,2023-05-31,2023,5,May,Q2,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00146,2023-06-15,32852.13,32852.13,0.0,2023-06-07,7.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000147,2023-06-30,2023,6,June,Q2,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00147,2023-07-15,47296.29,47296.29,0.0,2023-07-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000148,2023-07-31,2023,7,July,Q3,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00148,2023-08-15,28669.93,28669.93,0.0,2023-08-13,13.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000149,2023-08-31,2023,8,August,Q3,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00149,2023-09-15,34640.3,34640.3,0.0,2023-09-06,6.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000150,2023-09-30,2023,9,September,Q3,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00150,2023-10-15,17588.13,17588.13,0.0,2023-10-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000151,2023-10-31,2023,10,October,Q4,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00151,2023-11-15,23080.91,23080.91,0.0,2023-11-07,7.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000152,2023-11-30,2023,11,November,Q4,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00152,2023-12-15,34396.11,34396.11,0.0,2023-12-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000153,2023-12-31,2023,12,December,Q4,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00153,2024-01-15,26907.94,26907.94,0.0,2024-01-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000154,2024-01-31,2024,1,January,Q1,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00154,2024-02-15,27069.54,27069.54,0.0,2024-02-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000155,2024-02-29,2024,2,February,Q1,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00155,2024-03-15,40655.98,40655.98,0.0,2024-03-19,19.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000156,2024-03-31,2024,3,March,Q1,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00156,2024-04-15,26300.51,26300.51,0.0,2024-04-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000157,2024-04-30,2024,4,April,Q2,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00157,2024-05-15,32675.53,32675.53,0.0,2024-05-15,15.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000158,2024-05-31,2024,5,May,Q2,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00158,2024-06-15,57013.93,57013.93,0.0,2024-06-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000159,2024-06-30,2024,6,June,Q2,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00159,2024-07-15,22543.65,22543.65,0.0,2024-07-13,13.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000160,2024-07-31,2024,7,July,Q3,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00160,2024-08-15,7627.77,7627.77,0.0,2024-08-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000161,2024-08-31,2024,8,August,Q3,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00161,2024-09-15,22844.48,22844.48,0.0,2024-09-17,17.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000162,2024-09-30,2024,9,September,Q3,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00162,2024-10-15,26789.62,10356.89,16432.73,,,OverDue,15,FY2024-25,167,90+ Days,38.66
AC000163,2024-10-31,2024,10,October,Q4,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00163,2024-11-15,4787.23,4787.23,0.0,2024-11-07,7.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000164,2024-11-30,2024,11,November,Q4,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00164,2024-12-15,31732.34,14499.63,17232.71,,,OverDue,15,FY2024-25,106,90+ Days,45.69
AC000165,2024-12-31,2024,12,December,Q4,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00165,2025-01-15,29881.01,11695.56,18185.45,,,OverDue,15,FY2024-25,75,61-90 Days,39.14
AC000166,2025-01-31,2025,1,January,Q1,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00166,2025-02-15,18414.59,18414.59,0.0,2025-02-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000167,2025-02-28,2025,2,February,Q1,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00167,2025-03-15,27116.2,27116.2,0.0,2025-03-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000168,2025-03-31,2025,3,March,Q1,C007,Lokesh Trivedi,Hotel/Restaurant,MINV-00168,2025-04-15,12732.52,12732.52,0.0,2025-04-10,10.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000169,2023-04-30,2023,4,April,Q2,C008,Ashok Nair,Retailer,MINV-00169,2023-05-15,43654.15,43654.15,0.0,2023-05-05,5.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000170,2023-05-31,2023,5,May,Q2,C008,Ashok Nair,Retailer,MINV-00170,2023-06-15,22016.53,22016.53,0.0,2023-06-20,20.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000171,2023-06-30,2023,6,June,Q2,C008,Ashok Nair,Retailer,MINV-00171,2023-07-15,45532.28,45532.28,0.0,2023-07-04,4.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000172,2023-07-31,2023,7,July,Q3,C008,Ashok Nair,Retailer,MINV-00172,2023-08-15,18462.52,18462.52,0.0,2023-08-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000173,2023-08-31,2023,8,August,Q3,C008,Ashok Nair,Retailer,MINV-00173,2023-09-15,25795.06,25795.06,0.0,2023-09-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000174,2023-09-30,2023,9,September,Q3,C008,Ashok Nair,Retailer,MINV-00174,2023-10-15,38379.37,38379.37,0.0,2023-10-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000175,2023-10-31,2023,10,October,Q4,C008,Ashok Nair,Retailer,MINV-00175,2023-11-15,46577.41,46577.41,0.0,2023-11-20,20.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000176,2023-11-30,2023,11,November,Q4,C008,Ashok Nair,Retailer,MINV-00176,2023-12-15,26267.78,26267.78,0.0,2023-12-06,6.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000177,2023-12-31,2023,12,December,Q4,C008,Ashok Nair,Retailer,MINV-00177,2024-01-15,19804.76,19804.76,0.0,2024-01-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000178,2024-01-31,2024,1,January,Q1,C008,Ashok Nair,Retailer,MINV-00178,2024-02-15,19736.42,19736.42,0.0,2024-02-03,3.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000179,2024-02-29,2024,2,February,Q1,C008,Ashok Nair,Retailer,MINV-00179,2024-03-15,19692.52,19692.52,0.0,2024-03-21,21.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000180,2024-03-31,2024,3,March,Q1,C008,Ashok Nair,Retailer,MINV-00180,2024-04-15,41080.72,41080.72,0.0,2024-04-05,5.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000181,2024-04-30,2024,4,April,Q2,C008,Ashok Nair,Retailer,MINV-00181,2024-05-15,47106.6,47106.6,0.0,2024-05-21,21.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000182,2024-05-31,2024,5,May,Q2,C008,Ashok Nair,Retailer,MINV-00182,2024-06-15,27649.5,27649.5,0.0,2024-06-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000183,2024-06-30,2024,6,June,Q2,C008,Ashok Nair,Retailer,MINV-00183,2024-07-15,31284.1,31284.1,0.0,2024-07-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000184,2024-07-31,2024,7,July,Q3,C008,Ashok Nair,Retailer,MINV-00184,2024-08-15,39696.05,39696.05,0.0,2024-08-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000185,2024-08-31,2024,8,August,Q3,C008,Ashok Nair,Retailer,MINV-00185,2024-09-15,39045.21,39045.21,0.0,2024-09-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC000186,2024-09-30,2024,9,September,Q3,C008,Ashok Nair,Retailer,MINV-00186,2024-10-15,21316.21,21316.21,0.0,2024-10-04,4.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000187,2024-10-31,2024,10,October,Q4,C008,Ashok Nair,Retailer,MINV-00187,2024-11-15,66666.02,66666.02,0.0,2024-11-06,6.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000188,2024-11-30,2024,11,November,Q4,C008,Ashok Nair,Retailer,MINV-00188,2024-12-15,73469.86,73469.86,0.0,2024-12-13,13.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000189,2024-12-31,2024,12,December,Q4,C008,Ashok Nair,Retailer,MINV-00189,2025-01-15,28410.08,28410.08,0.0,2025-01-05,5.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000190,2025-01-31,2025,1,January,Q1,C008,Ashok Nair,Retailer,MINV-00190,2025-02-15,14865.22,14865.22,0.0,2025-02-07,7.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000191,2025-02-28,2025,2,February,Q1,C008,Ashok Nair,Retailer,MINV-00191,2025-03-15,31180.23,31180.23,0.0,2025-03-07,7.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000192,2025-03-31,2025,3,March,Q1,C008,Ashok Nair,Retailer,MINV-00192,2025-04-15,26094.97,26094.97,0.0,2025-04-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000193,2023-04-30,2023,4,April,Q2,C009,Rakesh Agarwal,Institutional,MINV-00193,2023-06-14,11116.2,11116.2,0.0,2023-06-13,44.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC000194,2023-05-31,2023,5,May,Q2,C009,Rakesh Agarwal,Institutional,MINV-00194,2023-07-15,28699.0,28699.0,0.0,2023-07-17,47.0,Paid Late,45,FY2023-24,0,Not OverDue,100.0
AC000195,2023-06-30,2023,6,June,Q2,C009,Rakesh Agarwal,Institutional,MINV-00195,2023-08-14,40033.2,40033.2,0.0,2023-07-24,24.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC000196,2023-07-31,2023,7,July,Q3,C009,Rakesh Agarwal,Institutional,MINV-00196,2023-09-14,26113.55,7068.78,19044.77,,,OverDue,45,FY2023-24,564,90+ Days,27.07
AC000197,2023-08-31,2023,8,August,Q3,C009,Rakesh Agarwal,Institutional,MINV-00197,2023-10-15,29821.42,7167.66,22653.76,,,OverDue,45,FY2023-24,533,90+ Days,24.04
AC000198,2023-09-30,2023,9,September,Q3,C009,Rakesh Agarwal,Institutional,MINV-00198,2023-11-14,29938.59,29938.59,0.0,2023-11-05,36.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC000199,2023-10-31,2023,10,October,Q4,C009,Rakesh Agarwal,Institutional,MINV-00199,2023-12-15,50934.7,50934.7,0.0,2023-12-04,34.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC000200,2023-11-30,2023,11,November,Q4,C009,Rakesh Agarwal,Institutional,MINV-00200,2024-01-14,43250.65,43250.65,0.0,2023-11-30,0.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC000201,2023-12-31,2023,12,December,Q4,C009,Rakesh Agarwal,Institutional,MINV-00201,2024-02-14,15546.73,15546.73,0.0,2024-02-06,37.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC000202,2024-01-31,2024,1,January,Q1,C009,Rakesh Agarwal,Institutional,MINV-00202,2024-03-16,28446.39,28446.39,0.0,2024-03-24,53.0,Paid Late,45,FY2023-24,0,Not OverDue,100.0
AC000203,2024-02-29,2024,2,February,Q1,C009,Rakesh Agarwal,Institutional,MINV-00203,2024-04-14,24712.67,24712.67,0.0,2024-03-26,26.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC000204,2024-03-31,2024,3,March,Q1,C009,Rakesh Agarwal,Institutional,MINV-00204,2024-05-15,17728.02,17728.02,0.0,2024-06-07,68.0,Paid Late,45,FY2023-24,0,Not OverDue,100.0
AC000205,2024-04-30,2024,4,April,Q2,C009,Rakesh Agarwal,Institutional,MINV-00205,2024-06-14,23534.55,23534.55,0.0,2024-05-29,29.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC000206,2024-05-31,2024,5,May,Q2,C009,Rakesh Agarwal,Institutional,MINV-00206,2024-07-15,34093.55,34093.55,0.0,2024-07-05,35.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC000207,2024-06-30,2024,6,June,Q2,C009,Rakesh Agarwal,Institutional,MINV-00207,2024-08-14,27283.32,27283.32,0.0,2024-07-30,30.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC000208,2024-07-31,2024,7,July,Q3,C009,Rakesh Agarwal,Institutional,MINV-00208,2024-09-14,56447.7,6380.6,50067.1,,,OverDue,45,FY2024-25,198,90+ Days,11.3
AC000209,2024-08-31,2024,8,August,Q3,C009,Rakesh Agarwal,Institutional,MINV-00209,2024-10-15,17875.85,17875.85,0.0,2024-09-30,30.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC000210,2024-09-30,2024,9,September,Q3,C009,Rakesh Agarwal,Institutional,MINV-00210,2024-11-14,15875.74,15875.74,0.0,2024-10-26,26.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC000211,2024-10-31,2024,10,October,Q4,C009,Rakesh Agarwal,Institutional,MINV-00211,2024-12-15,37960.91,37960.91,0.0,2024-11-23,23.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC000212,2024-11-30,2024,11,November,Q4,C009,Rakesh Agarwal,Institutional,MINV-00212,2025-01-14,74864.41,74864.41,0.0,2025-01-07,38.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC000213,2024-12-31,2024,12,December,Q4,C009,Rakesh Agarwal,Institutional,MINV-00213,2025-02-14,34963.75,34963.75,0.0,2025-02-23,54.0,Paid Late,45,FY2024-25,0,Not OverDue,100.0
AC000214,2025-01-31,2025,1,January,Q1,C009,Rakesh Agarwal,Institutional,MINV-00214,2025-03-17,40549.71,40549.71,0.0,2025-03-05,33.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC000215,2025-02-28,2025,2,February,Q1,C009,Rakesh Agarwal,Institutional,MINV-00215,2025-04-14,23153.07,23153.07,0.0,2025-03-18,18.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC000216,2025-03-31,2025,3,March,Q1,C009,Rakesh Agarwal,Institutional,MINV-00216,2025-05-15,51292.87,51292.87,0.0,2025-04-27,27.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC000217,2023-04-30,2023,4,April,Q2,C010,Yogesh Goyal,Retailer,MINV-00217,2023-05-15,30324.0,615.3,29708.7,,,OverDue,15,FY2023-24,686,90+ Days,2.03
AC000218,2023-05-31,2023,5,May,Q2,C010,Yogesh Goyal,Retailer,MINV-00218,2023-06-15,50654.03,50654.03,0.0,2023-06-08,8.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000219,2023-06-30,2023,6,June,Q2,C010,Yogesh Goyal,Retailer,MINV-00219,2023-07-15,33166.44,33166.44,0.0,2023-07-06,6.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000220,2023-07-31,2023,7,July,Q3,C010,Yogesh Goyal,Retailer,MINV-00220,2023-08-15,27376.11,27376.11,0.0,2023-08-12,12.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000221,2023-08-31,2023,8,August,Q3,C010,Yogesh Goyal,Retailer,MINV-00221,2023-09-15,15914.11,1714.93,14199.18,,,OverDue,15,FY2023-24,563,90+ Days,10.78
AC000222,2023-09-30,2023,9,September,Q3,C010,Yogesh Goyal,Retailer,MINV-00222,2023-10-15,29974.99,29974.99,0.0,2023-10-12,12.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000223,2023-10-31,2023,10,October,Q4,C010,Yogesh Goyal,Retailer,MINV-00223,2023-11-15,45939.87,45939.87,0.0,2023-11-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000224,2023-11-30,2023,11,November,Q4,C010,Yogesh Goyal,Retailer,MINV-00224,2023-12-15,51004.93,51004.93,0.0,2023-12-05,5.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000225,2023-12-31,2023,12,December,Q4,C010,Yogesh Goyal,Retailer,MINV-00225,2024-01-15,45465.75,45465.75,0.0,2024-01-07,7.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000226,2024-01-31,2024,1,January,Q1,C010,Yogesh Goyal,Retailer,MINV-00226,2024-02-15,22997.26,22997.26,0.0,2024-02-20,20.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000227,2024-02-29,2024,2,February,Q1,C010,Yogesh Goyal,Retailer,MINV-00227,2024-03-15,11593.59,11593.59,0.0,2024-03-10,10.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC000228,2024-03-31,2024,3,March,Q1,C010,Yogesh Goyal,Retailer,MINV-00228,2024-04-15,40748.85,40748.85,0.0,2024-04-19,19.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC000229,2024-04-30,2024,4,April,Q2,C010,Yogesh Goyal,Retailer,MINV-00229,2024-05-15,36485.52,36485.52,0.0,2024-05-06,6.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000230,2024-05-31,2024,5,May,Q2,C010,Yogesh Goyal,Retailer,MINV-00230,2024-06-15,57875.23,57875.23,0.0,2024-06-13,13.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000231,2024-06-30,2024,6,June,Q2,C010,Yogesh Goyal,Retailer,MINV-00231,2024-07-15,21167.45,21167.45,0.0,2024-07-13,13.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000232,2024-07-31,2024,7,July,Q3,C010,Yogesh Goyal,Retailer,MINV-00232,2024-08-15,21406.8,21406.8,0.0,2024-08-07,7.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000233,2024-08-31,2024,8,August,Q3,C010,Yogesh Goyal,Retailer,MINV-00233,2024-09-15,38162.57,38162.57,0.0,2024-09-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000234,2024-09-30,2024,9,September,Q3,C010,Yogesh Goyal,Retailer,MINV-00234,2024-10-15,20317.93,20317.93,0.0,2024-10-03,3.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000235,2024-10-31,2024,10,October,Q4,C010,Yogesh Goyal,Retailer,MINV-00235,2024-11-15,25428.2,5534.36,19893.84,,,OverDue,15,FY2024-25,136,90+ Days,21.76
AC000236,2024-11-30,2024,11,November,Q4,C010,Yogesh Goyal,Retailer,MINV-00236,2024-12-15,22074.67,22074.67,0.0,2024-12-06,6.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000237,2024-12-31,2024,12,December,Q4,C010,Yogesh Goyal,Retailer,MINV-00237,2025-01-15,43761.79,43761.79,0.0,2025-01-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000238,2025-01-31,2025,1,January,Q1,C010,Yogesh Goyal,Retailer,MINV-00238,2025-02-15,39404.29,39404.29,0.0,2025-02-13,13.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000239,2025-02-28,2025,2,February,Q1,C010,Yogesh Goyal,Retailer,MINV-00239,2025-03-15,22362.8,22362.8,0.0,2025-03-06,6.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC000240,2025-03-31,2025,3,March,Q1,C010,Yogesh Goyal,Retailer,MINV-00240,2025-04-15,23230.07,8088.43,15141.64,,,OverDue,15,FY2024-25,0,1-30 Days,34.82
AC000241,2023-04-30,2023,4,April,Q2,C011,Dinesh Yadav,Direct Consumer,MINV-00241,2023-04-30,18530.87,18530.87,0.0,2023-04-30,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC000242,2023-05-31,2023,5,May,Q2,C011,Dinesh Yadav,Direct Consumer,MINV-00242,2023-05-31,21254.82,21254.82,0.0,2023-05-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC000243,2023-06-30,2023,6,June,Q2,C011,Dinesh Yadav,Direct Consumer,MINV-00243,2023-06-30,15607.36,15607.36,0.0,2023-06-30,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC000244,2023-07-31,2023,7,July,Q3,C011,Dinesh Yadav,Direct Consumer,MINV-00244,2023-07-31,32745.94,32745.94,0.0,2023-07-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC000245,2023-08-31,2023,8,August,Q3,C011,Dinesh Yadav,Direct Consumer,MINV-00245,2023-08-31,46661.16,46661.16,0.0,2023-08-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC000246,2023-09-30,2023,9,September,Q3,C011,Dinesh Yadav,Direct Consumer,MINV-00246,2023-09-30,35263.14,35263.14,0.0,2023-09-30,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC000247,2023-10-31,2023,10,October,Q4,C011,Dinesh Yadav,Direct Consumer,MINV-00247,2023-10-31,26251.16,26251.16,0.0,2023-10-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC000248,2023-11-30,2023,11,November,Q4,C011,Dinesh Yadav,Direct Consumer,MINV-00248,2023-11-30,31003.27,31003.27,0.0,2023-11-30,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC000249,2023-12-31,2023,12,December,Q4,C011,Dinesh Yadav,Direct Consumer,MINV-00249,2023-12-31,67129.77,67129.77,0.0,2023-12-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC000250,2024-01-31,2024,1,January,Q1,C011,Dinesh Yadav,Direct Consumer,MINV-00250,2024-01-31,25278.36,25278.36,0.0,2024-01-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC000251,2024-02-29,2024,2,February,Q1,C011,Dinesh Yadav,Direct Consumer,MINV-00251,2024-02-29,10730.41,10730.41,0.0,2024-02-29,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC000252,2024-03-31,2024,3,March,Q1,C011,Dinesh Yadav,Direct Consumer,MINV-00252,2024-03-31,24628.46,24628.46,0.0,2024-03-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC000253,2024-04-30,2024,4,April,Q2,C011,Dinesh Yadav,Direct Consumer,MINV-00253,2024-04-30,38595.33,38595.33,0.0,2024-04-30,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC000254,2024-05-31,2024,5,May,Q2,C011,Dinesh Yadav,Direct Consumer,MINV-00254,2024-05-31,25612.2,25612.2,0.0,2024-05-31,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC000255,2024-06-30,2024,6,June,Q2,C011,Dinesh Yadav,Direct Consumer,MINV-00255,2024-06-30,50752.23,50752.23,0.0,2024-06-30,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC000256,2024-07-31,2024,7,July,Q3,C011,Dinesh Yadav,Direct Consumer,MINV-00256,2024-07-31,22503.2,22503.2,0.0,2024-07-31,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC000257,2024-08-31,2024,8,August,Q3,C011,Dinesh Yadav,Direct Consumer,MINV-00257,2024-08-31,39460.64,39460.64,0.0,2024-08-31,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC000258,2024-09-30,2024,9,September,Q3,C011,Dinesh Yadav,Direct Consumer,MINV-00258,2024-09-30,11319.96,11319.96,0.0,2024-09-30,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
